User_id,First_tran_date,Location,Age,Gender
7988060,2018/03/23,Ho Chi Minh,28_to_32,MALE
45823995,2019/02/18,Ho Chi Minh,28_to_32,FEMALE
30577753,2018/01/10,Other Cities,28_to_32,MALE
46108429,2019/02/28,Ha Noi,28_to_32,FEMALE
46733149,2019/04/27,Other Cities,28_to_32,MALE
42380561,2018/07/01,Ho Chi Minh,28_to_32,MALE
34406116,2018/10/13,Other Cities,28_to_32,MALE
44073348,2018/11/05,Other Cities,28_to_32,FEMALE
54554290,2020/03/18,Other Cities,28_to_32,FEMALE
42196969,2018/10/01,Ho Chi Minh,28_to_32,FEMALE
39296446,2017/06/22,Other Cities,28_to_32,MALE
35550279,2019/12/03,Ho Chi Minh,28_to_32,MALE
40443502,2018/10/12,Ho Chi Minh,28_to_32,MALE
45861249,2019/06/29,Ho Chi Minh,28_to_32,FEMALE
40255325,2017/11/07,Ho Chi Minh,28_to_32,FEMALE
46624500,2019/07/31,Other Cities,28_to_32,FEMALE
44574347,2019/03/16,Ha Noi,28_to_32,MALE
14558488,2019/02/25,Ho Chi Minh,28_to_32,MALE
39300728,2017/06/23,Ho Chi Minh,28_to_32,MALE
16937002,2018/08/19,Ho Chi Minh,28_to_32,FEMALE
38485600,2017/04/20,Unknown,28_to_32,FEMALE
40899479,2018/01/26,Other Cities,28_to_32,MALE
40171029,2017/10/24,Other Cities,28_to_32,MALE
56070095,2020/05/21,Other Cities,28_to_32,FEMALE
27527361,2019/08/17,Ha Noi,28_to_32,MALE
40607790,2020/10/02,Other Cities,28_to_32,MALE
3609364,2018/10/18,Other Cities,28_to_32,MALE
46660691,2019/11/02,Ho Chi Minh,28_to_32,FEMALE
43247458,2019/02/18,Ho Chi Minh,28_to_32,MALE
46272112,2019/07/11,Other Cities,28_to_32,MALE
45828057,2019/05/31,Ho Chi Minh,28_to_32,MALE
44143028,2020/01/09,Other Cities,28_to_32,MALE
36184310,2018/09/26,Other Cities,28_to_32,FEMALE
21194049,2019/10/16,Other Cities,28_to_32,MALE
7619334,2019/02/20,Other Cities,28_to_32,MALE
26785484,2016/07/27,Ho Chi Minh,28_to_32,MALE
43871455,2019/03/30,Ha Noi,28_to_32,MALE
2657426,2017/12/01,Other Cities,28_to_32,FEMALE
45186726,2019/02/11,Ho Chi Minh,28_to_32,MALE
52345961,2020/01/05,Other Cities,28_to_32,FEMALE
26889745,2017/12/22,Ho Chi Minh,28_to_32,FEMALE
41735664,2019/08/06,Ho Chi Minh,28_to_32,FEMALE
36148335,2016/09/16,Ha Noi,28_to_32,FEMALE
47989527,2019/07/08,Ho Chi Minh,28_to_32,MALE
27379915,2019/01/24,Ho Chi Minh,28_to_32,FEMALE
48977774,2019/09/06,Ha Noi,28_to_32,FEMALE
53908024,2020/02/24,Other Cities,28_to_32,MALE
35537853,2017/12/04,Ho Chi Minh,28_to_32,MALE
274427,2016/02/14,Other Cities,28_to_32,MALE
31917752,2020/11/30,Other Cities,28_to_32,FEMALE
53313454,2020/02/07,Other Cities,28_to_32,MALE
40802283,2019/04/28,Ho Chi Minh,28_to_32,MALE
7189217,2018/12/04,Other Cities,28_to_32,MALE
28374672,2019/09/04,Other Cities,28_to_32,MALE
53130143,2020/02/03,Ho Chi Minh,28_to_32,FEMALE
47357925,2020/02/09,Other Cities,28_to_32,MALE
5949779,2017/03/02,Other Cities,28_to_32,FEMALE
52530237,2020/03/06,Other Cities,28_to_32,MALE
26069094,2017/04/02,Ho Chi Minh,28_to_32,MALE
50937233,2019/11/19,Other Cities,28_to_32,MALE
42735939,2019/12/27,Ho Chi Minh,28_to_32,MALE
33696207,2018/09/20,Ho Chi Minh,28_to_32,MALE
7918075,2016/10/07,Other Cities,28_to_32,MALE
21334102,2020/05/29,Unknown,28_to_32,MALE
28087722,2017/04/20,Ho Chi Minh,28_to_32,MALE
895279,2019/09/08,Ho Chi Minh,28_to_32,FEMALE
36147447,2018/10/24,Other Cities,28_to_32,MALE
13560025,2020/03/25,Other Cities,28_to_32,FEMALE
50389872,2019/11/01,Other Cities,28_to_32,MALE
16957782,2016/11/14,Ho Chi Minh,28_to_32,FEMALE
39288898,2018/11/10,Ho Chi Minh,28_to_32,MALE
47508789,2019/10/10,Other Cities,28_to_32,FEMALE
40201656,2017/11/03,Ho Chi Minh,28_to_32,FEMALE
34224577,2020/02/21,Ho Chi Minh,28_to_32,FEMALE
53943355,2020/03/22,Other Cities,28_to_32,MALE
56174264,2020/08/12,Other Cities,28_to_32,MALE
39089922,2017/07/08,Other Cities,28_to_32,MALE
189794,2020/02/18,Ho Chi Minh,28_to_32,MALE
44302749,2018/11/20,Other Cities,28_to_32,MALE
38904464,2018/08/14,Ho Chi Minh,28_to_32,MALE
39780692,2017/08/19,Ho Chi Minh,28_to_32,MALE
39616380,2017/07/28,Ha Noi,28_to_32,FEMALE
3945743,2019/11/06,Ha Noi,28_to_32,MALE
43853683,2018/11/07,Other Cities,28_to_32,MALE
50802214,2019/11/19,Ho Chi Minh,28_to_32,FEMALE
44691575,2019/02/01,Other Cities,28_to_32,MALE
33770156,2017/09/12,Other Cities,28_to_32,MALE
36019364,2019/12/23,Ho Chi Minh,28_to_32,FEMALE
50147008,2020/01/30,Other Cities,28_to_32,MALE
53386303,2020/02/24,Other Cities,28_to_32,MALE
51619589,2020/04/29,Other Cities,28_to_32,FEMALE
35717931,2018/07/10,Ho Chi Minh,28_to_32,MALE
35343382,2019/03/17,Ha Noi,28_to_32,MALE
41181536,2018/03/05,Ho Chi Minh,28_to_32,MALE
54858433,2020/04/29,Other Cities,28_to_32,FEMALE
41268883,2018/03/07,Other Cities,28_to_32,MALE
9804930,2018/03/31,Ho Chi Minh,28_to_32,FEMALE
19675077,2019/02/18,Unknown,28_to_32,MALE
38500759,2019/12/27,Other Cities,28_to_32,MALE
45097449,2019/12/19,Other Cities,28_to_32,MALE
51463488,2019/12/20,Other Cities,28_to_32,FEMALE
39147175,2020/06/26,Other Cities,28_to_32,FEMALE
42920006,2019/07/22,Other Cities,28_to_32,MALE
29780974,2020/02/08,Ho Chi Minh,28_to_32,MALE
3280303,2018/02/03,Other Cities,28_to_32,MALE
21321873,2017/04/03,Other Cities,28_to_32,MALE
31192995,2019/08/23,Ho Chi Minh,28_to_32,FEMALE
39908559,2019/11/15,Ho Chi Minh,28_to_32,FEMALE
43793583,2018/10/16,Ha Noi,28_to_32,FEMALE
430351,2020/10/24,Other Cities,28_to_32,FEMALE
54347349,2020/08/22,Other Cities,28_to_32,MALE
40171686,2018/09/14,Other Cities,28_to_32,MALE
34189587,2017/07/07,Ho Chi Minh,28_to_32,MALE
49033646,2020/12/27,Ho Chi Minh,28_to_32,FEMALE
55027614,2020/04/06,Other Cities,28_to_32,MALE
35461528,2019/08/23,Other Cities,28_to_32,FEMALE
35577527,2016/06/20,Ho Chi Minh,28_to_32,MALE
46399565,2019/05/10,Other Cities,28_to_32,FEMALE
40437944,2017/12/11,Ho Chi Minh,28_to_32,FEMALE
47150740,2019/06/19,Ho Chi Minh,28_to_32,MALE
10645658,2020/02/19,Ho Chi Minh,28_to_32,MALE
45602626,2019/07/31,Other Cities,28_to_32,FEMALE
27292548,2017/08/15,Other Cities,28_to_32,FEMALE
40421583,2017/11/28,Ho Chi Minh,28_to_32,MALE
54086302,2020/03/04,Other Cities,28_to_32,MALE
47178052,2019/12/06,Ho Chi Minh,28_to_32,MALE
51733273,2019/12/16,Other Cities,28_to_32,FEMALE
44821707,2019/10/07,Other Cities,28_to_32,MALE
45221521,2019/06/13,Ho Chi Minh,28_to_32,MALE
41930029,2018/05/23,Other Cities,28_to_32,MALE
44707385,2019/05/27,Ho Chi Minh,28_to_32,MALE
47840223,2019/09/10,Other Cities,28_to_32,MALE
48126154,2019/07/13,Other Cities,28_to_32,MALE
40365286,2017/11/22,Ho Chi Minh,28_to_32,FEMALE
45585009,2019/05/21,Ho Chi Minh,28_to_32,MALE
42569729,2018/07/28,Ho Chi Minh,28_to_32,FEMALE
17008066,2020/04/18,Ha Noi,28_to_32,MALE
50841969,2019/11/16,Other Cities,28_to_32,MALE
45866606,2019/02/22,Other Cities,28_to_32,FEMALE
34104156,2016/01/28,Other Cities,28_to_32,MALE
36741853,2016/12/06,Unknown,28_to_32,FEMALE
45702532,2019/03/17,Ho Chi Minh,28_to_32,MALE
49582817,2020/01/14,Other Cities,28_to_32,MALE
50230356,2019/12/25,Ho Chi Minh,28_to_32,FEMALE
40885358,2018/12/19,Unknown,28_to_32,FEMALE
13792416,2018/08/25,Ho Chi Minh,28_to_32,MALE
36641091,2020/01/29,Other Cities,28_to_32,MALE
39678039,2017/10/05,Other Cities,28_to_32,MALE
40154214,2017/10/21,Unknown,28_to_32,MALE
47759930,2019/06/21,Ho Chi Minh,28_to_32,MALE
43286807,2019/02/18,Other Cities,28_to_32,MALE
54577782,2020/03/19,Other Cities,28_to_32,MALE
36728985,2018/12/09,Ho Chi Minh,28_to_32,FEMALE
51618057,2020/07/03,Other Cities,28_to_32,FEMALE
4656075,2018/07/19,Ho Chi Minh,28_to_32,FEMALE
39307324,2018/07/15,Ho Chi Minh,28_to_32,MALE
42610841,2018/07/25,Other Cities,28_to_32,FEMALE
44480985,2020/01/11,Ha Noi,28_to_32,FEMALE
42245369,2018/08/28,Other Cities,28_to_32,MALE
34036598,2018/07/28,Ho Chi Minh,28_to_32,MALE
49109308,2019/09/02,Ho Chi Minh,28_to_32,MALE
49801611,2020/03/04,Unknown,28_to_32,MALE
38734096,2017/05/11,Other Cities,28_to_32,MALE
43454415,2018/10/12,Other Cities,28_to_32,MALE
52360743,2020/05/05,Other Cities,28_to_32,MALE
49587717,2019/09/27,Ho Chi Minh,28_to_32,MALE
43307771,2019/05/11,Other Cities,28_to_32,FEMALE
54801651,2020/05/13,Ho Chi Minh,28_to_32,MALE
23500745,2019/07/10,Ho Chi Minh,28_to_32,FEMALE
41333901,2018/09/05,Ho Chi Minh,28_to_32,MALE
41388311,2020/03/31,Other Cities,28_to_32,FEMALE
3757643,2019/05/25,Ho Chi Minh,28_to_32,MALE
57331379,2020/07/24,Other Cities,28_to_32,FEMALE
29099871,2020/05/02,Other Cities,28_to_32,FEMALE
4812805,2018/10/10,Ho Chi Minh,28_to_32,MALE
50150616,2019/11/07,Ho Chi Minh,28_to_32,FEMALE
35823536,2016/07/30,Unknown,28_to_32,MALE
49018440,2020/04/04,Other Cities,28_to_32,MALE
39964062,2017/09/28,Ho Chi Minh,28_to_32,MALE
34057415,2019/03/31,Ho Chi Minh,28_to_32,MALE
10054894,2019/07/19,Other Cities,28_to_32,MALE
34720395,2020/02/14,Ho Chi Minh,28_to_32,MALE
38978680,2017/10/02,Other Cities,28_to_32,MALE
3321108,2018/03/13,Ho Chi Minh,28_to_32,MALE
35606389,2016/06/27,Ho Chi Minh,28_to_32,FEMALE
56457154,2020/07/12,Other Cities,28_to_32,MALE
40013432,2017/09/22,Other Cities,28_to_32,MALE
19450718,2019/12/12,Other Cities,28_to_32,MALE
55115928,2020/04/07,Other Cities,28_to_32,MALE
38949597,2018/02/13,Ho Chi Minh,28_to_32,MALE
48429453,2020/01/23,Other Cities,28_to_32,MALE
37292668,2017/02/28,Other Cities,28_to_32,MALE
49558284,2019/09/25,Other Cities,28_to_32,MALE
47622042,2019/06/23,Other Cities,28_to_32,FEMALE
28823958,2020/02/02,Other Cities,28_to_32,FEMALE
46276798,2019/03/10,Ho Chi Minh,28_to_32,MALE
48236551,2020/02/25,Ho Chi Minh,28_to_32,MALE
13001035,2019/03/07,Ho Chi Minh,28_to_32,MALE
44727544,2018/12/22,Other Cities,28_to_32,FEMALE
44194397,2018/11/11,Ho Chi Minh,28_to_32,MALE
5079266,2018/11/30,Other Cities,28_to_32,FEMALE
38321168,2020/07/17,Ho Chi Minh,28_to_32,MALE
35423750,2019/11/10,Other Cities,28_to_32,MALE
46904271,2019/09/17,Other Cities,28_to_32,MALE
43467374,2018/09/25,Ha Noi,28_to_32,MALE
35292341,2018/01/27,Ho Chi Minh,28_to_32,MALE
53056681,2020/01/31,Other Cities,28_to_32,MALE
27871473,2017/11/12,Ho Chi Minh,28_to_32,FEMALE
48812368,2020/11/03,Other Cities,28_to_32,FEMALE
45258761,2019/07/24,Other Cities,28_to_32,FEMALE
45311371,2019/11/26,Ha Noi,28_to_32,MALE
41759957,2018/10/24,Other Cities,28_to_32,MALE
36948274,2016/12/29,Ho Chi Minh,28_to_32,MALE
47196227,2019/05/26,Ho Chi Minh,28_to_32,MALE
41295126,2018/06/17,Other Cities,28_to_32,MALE
22686232,2018/10/23,Other Cities,28_to_32,MALE
41178058,2019/07/22,Ho Chi Minh,28_to_32,MALE
25949371,2019/09/17,Ha Noi,28_to_32,MALE
42593517,2020/03/16,Other Cities,28_to_32,MALE
38330230,2017/03/16,Ho Chi Minh,28_to_32,FEMALE
35605165,2018/01/18,Ho Chi Minh,28_to_32,MALE
8262835,2017/12/29,Other Cities,28_to_32,FEMALE
41414720,2018/03/28,Other Cities,28_to_32,MALE
52698096,2020/02/14,Ho Chi Minh,28_to_32,FEMALE
24355389,2016/11/02,Ho Chi Minh,28_to_32,MALE
561160,2020/03/27,Other Cities,28_to_32,MALE
1811779,2019/05/07,Ho Chi Minh,28_to_32,MALE
38517427,2019/11/14,Ho Chi Minh,28_to_32,MALE
28772475,2019/04/20,Other Cities,28_to_32,MALE
42940131,2018/09/07,Ho Chi Minh,28_to_32,MALE
39800520,2017/10/08,Ha Noi,28_to_32,MALE
45954793,2019/02/21,Other Cities,28_to_32,FEMALE
33499621,2017/04/17,Other Cities,28_to_32,MALE
42890245,2018/11/25,Ho Chi Minh,28_to_32,MALE
45292314,2019/04/06,Ho Chi Minh,28_to_32,FEMALE
55599710,2020/09/08,Ho Chi Minh,28_to_32,MALE
15090433,2019/07/07,Ho Chi Minh,28_to_32,MALE
48087887,2020/11/01,Other Cities,28_to_32,FEMALE
46812770,2019/05/09,Other Cities,28_to_32,MALE
39703649,2017/12/20,Other Cities,28_to_32,MALE
43693399,2019/01/14,Other Cities,28_to_32,FEMALE
51610587,2019/12/13,Other Cities,28_to_32,MALE
5085787,2020/02/17,Ho Chi Minh,28_to_32,FEMALE
45636789,2019/02/11,Ha Noi,28_to_32,FEMALE
47890182,2020/01/10,Other Cities,28_to_32,MALE
43235498,2018/09/08,Ho Chi Minh,28_to_32,MALE
39810630,2018/03/19,Other Cities,28_to_32,MALE
36312953,2017/10/20,Ho Chi Minh,28_to_32,MALE
40296539,2017/11/14,Other Cities,28_to_32,FEMALE
48946729,2019/08/25,Ho Chi Minh,28_to_32,MALE
41826861,2018/06/20,Ho Chi Minh,28_to_32,FEMALE
52602346,2020/02/18,Ho Chi Minh,28_to_32,MALE
24010606,2019/06/03,Ho Chi Minh,28_to_32,MALE
40968697,2018/02/08,Other Cities,28_to_32,MALE
15668193,2019/11/06,Other Cities,28_to_32,FEMALE
56101220,2020/06/12,Other Cities,28_to_32,FEMALE
56785357,2020/07/02,Ho Chi Minh,28_to_32,MALE
4469269,2020/03/06,Other Cities,28_to_32,FEMALE
46883710,2019/04/29,Ho Chi Minh,28_to_32,MALE
41344576,2018/03/20,Ha Noi,28_to_32,MALE
41204058,2018/03/03,Other Cities,28_to_32,FEMALE
49431915,2019/09/19,Other Cities,28_to_32,MALE
9017730,2019/04/30,Other Cities,28_to_32,FEMALE
55217624,2020/07/30,Other Cities,28_to_32,FEMALE
53316138,2020/09/06,Other Cities,28_to_32,FEMALE
8098188,2019/12/04,Other Cities,28_to_32,MALE
43526774,2018/10/23,Other Cities,28_to_32,MALE
42335328,2019/02/01,Ho Chi Minh,28_to_32,FEMALE
45182455,2019/09/11,Other Cities,28_to_32,FEMALE
49249788,2019/09/11,Other Cities,28_to_32,MALE
42621711,2018/07/29,Other Cities,28_to_32,MALE
46413278,2019/04/25,Ho Chi Minh,28_to_32,FEMALE
44375684,2018/12/15,Ha Noi,28_to_32,MALE
33702498,2018/11/15,Other Cities,28_to_32,FEMALE
54602877,2020/03/20,Other Cities,28_to_32,FEMALE
26508740,2019/05/20,Unknown,28_to_32,MALE
46958760,2019/08/29,Other Cities,28_to_32,FEMALE
30652200,2017/05/04,Other Cities,28_to_32,FEMALE
54349423,2020/03/12,Other Cities,28_to_32,MALE
56489351,2020/06/13,Other Cities,28_to_32,MALE
45472048,2019/06/16,Other Cities,28_to_32,MALE
48271969,2019/07/23,Other Cities,28_to_32,MALE
35041489,2019/08/31,Other Cities,28_to_32,MALE
4807611,2018/06/28,Other Cities,28_to_32,MALE
42094246,2018/06/21,Other Cities,28_to_32,FEMALE
46594497,2019/04/17,Ha Noi,28_to_32,MALE
32993173,2019/01/28,Ho Chi Minh,28_to_32,FEMALE
12397789,2019/01/20,Other Cities,28_to_32,MALE
43281395,2019/12/29,Ho Chi Minh,28_to_32,MALE
39819942,2017/10/25,Other Cities,28_to_32,FEMALE
42113355,2018/12/04,Other Cities,28_to_32,FEMALE
44634170,2019/03/19,Ho Chi Minh,28_to_32,FEMALE
14295890,2016/01/11,Ho Chi Minh,28_to_32,MALE
735298,2019/11/15,Ho Chi Minh,28_to_32,FEMALE
45849555,2019/08/07,Other Cities,28_to_32,MALE
47832248,2019/07/10,Other Cities,28_to_32,MALE
21731735,2019/02/27,Other Cities,28_to_32,MALE
46260587,2019/04/12,Unknown,28_to_32,MALE
45340598,2020/05/29,Ho Chi Minh,28_to_32,FEMALE
30666162,2019/04/16,Other Cities,28_to_32,FEMALE
52451894,2020/03/12,Ha Noi,28_to_32,FEMALE
40377159,2017/11/29,Ho Chi Minh,28_to_32,MALE
39652242,2018/04/03,Unknown,28_to_32,MALE
46031512,2019/05/27,Other Cities,28_to_32,FEMALE
45912652,2019/02/27,Ho Chi Minh,28_to_32,MALE
43543666,2019/11/18,Other Cities,28_to_32,MALE
30027225,2019/02/23,Other Cities,28_to_32,MALE
8717159,2017/11/10,Other Cities,28_to_32,FEMALE
38522246,2019/02/18,Other Cities,28_to_32,FEMALE
44177140,2018/11/18,Other Cities,28_to_32,FEMALE
25254231,2018/01/10,Ho Chi Minh,28_to_32,MALE
41025927,2019/02/21,Ho Chi Minh,28_to_32,FEMALE
29659265,2020/04/21,Other Cities,28_to_32,FEMALE
18065893,2019/01/29,Ho Chi Minh,28_to_32,MALE
54343342,2020/03/13,Other Cities,28_to_32,FEMALE
41479570,2018/04/28,Ho Chi Minh,28_to_32,MALE
40817137,2018/06/30,Ha Noi,28_to_32,FEMALE
46643618,2019/04/10,Ha Noi,28_to_32,FEMALE
35056916,2016/02/14,Other Cities,28_to_32,MALE
13550288,2019/03/18,Ha Noi,28_to_32,MALE
48131254,2019/07/14,Other Cities,28_to_32,MALE
39222363,2017/06/30,Ha Noi,28_to_32,MALE
42445702,2019/08/17,Ho Chi Minh,28_to_32,FEMALE
1694046,2019/01/21,Ho Chi Minh,28_to_32,FEMALE
48572833,2020/02/16,Other Cities,28_to_32,MALE
49597259,2019/12/12,Ha Noi,28_to_32,FEMALE
3333923,2019/01/20,Ho Chi Minh,28_to_32,MALE
41870951,2019/05/07,Unknown,28_to_32,FEMALE
51059867,2019/12/05,Ha Noi,28_to_32,FEMALE
49239914,2019/11/12,Ho Chi Minh,28_to_32,MALE
6723600,2019/05/29,Other Cities,28_to_32,FEMALE
55541432,2020/04/30,Other Cities,28_to_32,MALE
1666093,2020/05/08,Ho Chi Minh,28_to_32,MALE
13705100,2019/02/27,Other Cities,28_to_32,FEMALE
48605740,2019/09/04,Other Cities,28_to_32,MALE
37102843,2020/06/17,Unknown,28_to_32,MALE
43064220,2018/08/27,Other Cities,28_to_32,FEMALE
56261613,2020/05/31,Other Cities,28_to_32,MALE
20155300,2017/11/01,Other Cities,28_to_32,FEMALE
43364312,2018/09/18,Ho Chi Minh,28_to_32,FEMALE
56129114,2020/05/27,Other Cities,28_to_32,FEMALE
38518215,2017/05/20,Other Cities,28_to_32,FEMALE
26612202,2020/06/28,Other Cities,28_to_32,MALE
31632941,2016/12/11,Other Cities,28_to_32,MALE
45605389,2019/04/07,Other Cities,28_to_32,MALE
52099198,2020/01/30,Other Cities,28_to_32,MALE
2102640,2017/03/29,Other Cities,28_to_32,MALE
36105910,2017/08/30,Ho Chi Minh,28_to_32,MALE
33059107,2016/12/14,Ho Chi Minh,28_to_32,MALE
33457393,2020/04/26,Other Cities,28_to_32,FEMALE
35330150,2018/11/30,Ho Chi Minh,28_to_32,MALE
47130148,2019/05/10,Other Cities,28_to_32,FEMALE
43637101,2018/11/02,Other Cities,28_to_32,MALE
54344764,2020/03/11,Other Cities,28_to_32,MALE
6743023,2018/11/05,Ho Chi Minh,28_to_32,MALE
34104757,2020/09/21,Other Cities,28_to_32,MALE
44697316,2018/12/20,Ho Chi Minh,28_to_32,MALE
22869382,2017/06/24,Other Cities,28_to_32,MALE
41323464,2018/03/16,Ho Chi Minh,28_to_32,MALE
50936770,2019/12/16,Ho Chi Minh,28_to_32,MALE
38655277,2017/04/26,Other Cities,28_to_32,MALE
43698143,2018/10/14,Ha Noi,28_to_32,MALE
42818379,2019/06/05,Other Cities,28_to_32,MALE
48460149,2019/08/03,Other Cities,28_to_32,MALE
48887862,2019/08/22,Other Cities,28_to_32,FEMALE
48223541,2019/08/10,Other Cities,28_to_32,MALE
51061234,2019/12/24,Ho Chi Minh,28_to_32,MALE
42188145,2018/06/30,Ho Chi Minh,28_to_32,FEMALE
31644045,2019/05/30,Ho Chi Minh,28_to_32,MALE
42462339,2019/07/01,Ho Chi Minh,28_to_32,MALE
24480488,2019/02/25,Other Cities,28_to_32,FEMALE
40969696,2018/02/05,Other Cities,28_to_32,FEMALE
6762877,2020/05/07,Ho Chi Minh,28_to_32,FEMALE
6988124,2020/02/27,Other Cities,28_to_32,MALE
36516576,2018/03/15,Other Cities,28_to_32,FEMALE
40817585,2019/04/27,Other Cities,28_to_32,FEMALE
42064019,2018/05/30,Unknown,28_to_32,MALE
46315350,2019/03/13,Ha Noi,28_to_32,MALE
38814543,2017/05/10,Ha Noi,28_to_32,MALE
48074201,2019/07/31,Other Cities,28_to_32,FEMALE
47047692,2019/06/05,Other Cities,28_to_32,MALE
30878380,2018/09/16,Ho Chi Minh,28_to_32,MALE
42273856,2018/06/19,Other Cities,28_to_32,MALE
5971050,2019/08/01,Ho Chi Minh,28_to_32,MALE
43747471,2018/11/04,Ho Chi Minh,28_to_32,MALE
43735549,2018/10/15,Ha Noi,28_to_32,MALE
40315158,2017/11/15,Ho Chi Minh,28_to_32,MALE
56347105,2020/06/05,Other Cities,28_to_32,MALE
40767905,2018/01/16,Other Cities,28_to_32,MALE
47295035,2019/06/05,Ho Chi Minh,28_to_32,MALE
56409428,2020/07/02,Other Cities,28_to_32,MALE
51407773,2020/02/25,Other Cities,28_to_32,MALE
44979596,2019/01/08,Ho Chi Minh,28_to_32,MALE
41410304,2018/03/28,Ha Noi,28_to_32,FEMALE
20769143,2019/07/04,Other Cities,28_to_32,FEMALE
13324690,2020/05/28,Other Cities,28_to_32,MALE
50536653,2019/11/15,Other Cities,28_to_32,FEMALE
44075312,2018/11/02,Other Cities,28_to_32,MALE
34006698,2016/01/05,Ho Chi Minh,28_to_32,MALE
52575476,2020/01/15,Other Cities,28_to_32,MALE
34256414,2019/12/06,Ho Chi Minh,28_to_32,FEMALE
11044525,2016/09/30,Other Cities,28_to_32,FEMALE
12047013,2020/01/10,Ho Chi Minh,28_to_32,MALE
46293789,2019/03/21,Ho Chi Minh,28_to_32,MALE
49831275,2020/03/13,Other Cities,28_to_32,MALE
41856933,2019/11/05,Ho Chi Minh,28_to_32,FEMALE
42849872,2018/08/29,Other Cities,28_to_32,MALE
46724807,2019/05/17,Other Cities,28_to_32,MALE
50601287,2020/06/04,Other Cities,28_to_32,FEMALE
33966062,2018/05/29,Other Cities,28_to_32,FEMALE
41557549,2018/04/26,Ho Chi Minh,28_to_32,FEMALE
43621632,2019/05/25,Ho Chi Minh,28_to_32,FEMALE
13642231,2019/10/02,Ho Chi Minh,28_to_32,FEMALE
56325479,2020/07/17,Other Cities,28_to_32,MALE
49978744,2019/11/08,Ha Noi,28_to_32,MALE
47339292,2019/05/23,Other Cities,28_to_32,MALE
14281231,2019/03/29,Other Cities,28_to_32,FEMALE
48646417,2019/08/12,Ho Chi Minh,28_to_32,FEMALE
50944465,2020/03/20,Other Cities,28_to_32,MALE
36313144,2018/04/18,Ho Chi Minh,28_to_32,FEMALE
39793072,2017/08/30,Ho Chi Minh,28_to_32,FEMALE
40568407,2017/12/16,Other Cities,28_to_32,FEMALE
45126904,2019/01/31,Ho Chi Minh,28_to_32,MALE
17983313,2019/04/26,Ho Chi Minh,28_to_32,FEMALE
29953088,2019/03/11,Other Cities,28_to_32,MALE
9562171,2020/02/14,Other Cities,28_to_32,MALE
13674534,2018/07/28,Other Cities,28_to_32,FEMALE
40818261,2018/02/27,Ha Noi,28_to_32,FEMALE
17506143,2020/02/24,Other Cities,28_to_32,FEMALE
46594100,2019/04/03,Ho Chi Minh,28_to_32,MALE
6267944,2020/05/03,Ho Chi Minh,28_to_32,MALE
15543232,2019/04/25,Other Cities,28_to_32,FEMALE
53692499,2020/02/18,Ho Chi Minh,28_to_32,MALE
45424147,2019/11/08,Other Cities,28_to_32,MALE
49649000,2019/09/29,Other Cities,28_to_32,MALE
34293615,2017/12/08,Ho Chi Minh,28_to_32,FEMALE
42613468,2018/07/19,Unknown,28_to_32,FEMALE
38579055,2018/04/19,Other Cities,28_to_32,MALE
45161185,2019/09/26,Ha Noi,28_to_32,FEMALE
46375350,2019/05/23,Other Cities,28_to_32,MALE
40711059,2018/01/01,Unknown,28_to_32,MALE
29693152,2019/11/05,Other Cities,28_to_32,MALE
8664825,2019/12/02,Other Cities,28_to_32,MALE
40442227,2018/02/28,Other Cities,28_to_32,MALE
43008678,2018/08/22,Other Cities,28_to_32,MALE
46146352,2019/03/11,Ho Chi Minh,28_to_32,FEMALE
30684708,2017/04/24,Ho Chi Minh,28_to_32,MALE
48554906,2019/09/27,Other Cities,28_to_32,MALE
40119180,2019/12/16,Ho Chi Minh,28_to_32,FEMALE
42578390,2020/02/03,Other Cities,28_to_32,MALE
27246702,2019/02/20,Other Cities,28_to_32,FEMALE
32556798,2017/05/11,Ho Chi Minh,28_to_32,MALE
39305575,2018/12/15,Ha Noi,28_to_32,FEMALE
40110727,2019/10/28,Other Cities,28_to_32,MALE
40075509,2017/10/05,Ho Chi Minh,28_to_32,FEMALE
32175758,2016/07/27,Ha Noi,28_to_32,FEMALE
48126035,2019/09/13,Unknown,28_to_32,MALE
34181490,2016/10/21,Ha Noi,28_to_32,FEMALE
45645711,2019/02/15,Ho Chi Minh,28_to_32,FEMALE
44847871,2019/01/04,Ho Chi Minh,28_to_32,MALE
55010397,2020/04/03,Ho Chi Minh,28_to_32,MALE
41945416,2018/07/27,Ho Chi Minh,28_to_32,MALE
38567548,2020/04/07,Other Cities,28_to_32,MALE
32565551,2019/06/03,Other Cities,28_to_32,FEMALE
43996780,2018/12/07,Other Cities,28_to_32,MALE
44513395,2020/04/10,Other Cities,28_to_32,MALE
51057528,2019/11/25,Other Cities,28_to_32,MALE
41521921,2018/04/05,Ho Chi Minh,28_to_32,FEMALE
41312795,2018/03/14,Unknown,28_to_32,FEMALE
56206302,2020/05/28,Other Cities,28_to_32,FEMALE
47087140,2019/05/08,Other Cities,28_to_32,FEMALE
45496783,2019/02/13,Ho Chi Minh,28_to_32,FEMALE
1618477,2020/04/27,Other Cities,28_to_32,MALE
52482863,2020/06/05,Other Cities,28_to_32,FEMALE
43219758,2020/04/30,Other Cities,28_to_32,MALE
58928502,2020/09/27,Other Cities,28_to_32,FEMALE
6725841,2018/03/25,Other Cities,28_to_32,MALE
47518334,2019/12/31,Other Cities,28_to_32,MALE
